age,wc,education,marital status,race,gender,hours per week,IncomeClass
30,3,2,1,2,1,72,0
39,1,2,0,4,1,40,0
28,3,0,3,4,1,50,0
31,3,2,1,2,0,35,0
22,3,6,1,4,1,25,0
42,3,2,3,4,1,40,0
39,3,3,1,4,1,40,0
61,3,6,3,4,1,40,0
31,3,2,0,4,1,40,0
21,3,6,1,4,0,25,0
21,3,6,1,4,1,15,0
21,3,6,1,4,1,24,0
81,3,6,3,4,1,15,0
34,3,0,3,4,1,65,0
41,3,2,3,0,1,45,0
63,3,2,3,4,1,20,0
24,3,6,1,4,1,40,0
20,3,2,3,4,0,40,0
44,1,0,0,4,0,60,0
31,3,6,3,4,1,40,0
63,3,2,3,4,0,40,0
44,3,3,3,4,1,45,1
37,3,2,3,4,1,46,1
28,3,6,3,4,1,50,1
57,3,2,0,4,0,40,0
22,3,6,1,4,1,10,0
33,1,0,3,4,1,45,1
30,3,6,0,4,0,55,0
20,3,2,1,4,1,40,0
28,3,0,1,4,0,45,0
20,3,2,1,4,1,35,0
34,3,2,3,4,1,40,0
21,3,6,1,4,1,40,0
51,3,6,0,4,0,40,0
39,3,2,0,2,0,70,0
19,3,6,1,2,0,38,0
22,1,2,1,4,1,40,0
22,3,2,1,4,1,20,0
42,1,6,3,4,1,40,1
31,3,0,3,4,1,40,1
22,3,0,1,4,0,7,0
67,3,3,1,4,0,40,0
23,3,0,1,4,0,5,0
20,3,2,3,4,0,40,0
22,3,2,1,4,0,40,0
49,3,6,3,4,0,40,1
52,0,6,0,4,0,40,0
29,3,2,1,4,0,40,0
35,3,6,3,4,1,35,0
18,3,6,1,4,0,15,0
24,3,2,3,2,0,40,0
33,1,0,3,4,1,50,0
40,3,6,0,2,0,55,0
55,3,2,2,4,0,40,0
44,3,2,0,4,1,40,0
40,3,0,1,4,0,60,0
22,3,2,0,4,1,40,0
55,3,6,3,4,0,40,1
47,1,0,1,4,0,50,1
56,3,2,3,4,1,40,0
44,3,2,3,2,1,40,0
44,3,6,0,4,1,50,0
35,3,0,3,4,1,60,1
27,3,2,3,4,1,40,0
32,3,2,3,4,1,50,0
20,3,6,1,4,0,20,0
33,3,6,0,2,0,40,0
48,3,2,3,4,1,45,0
45,3,3,0,4,0,50,0
48,3,6,2,4,0,40,0
28,3,3,3,4,1,45,1
39,1,3,0,4,0,40,0
23,3,6,1,4,1,30,0
25,3,0,3,4,0,40,0
52,3,2,1,4,1,40,0
41,3,2,3,4,1,40,0
45,3,0,3,4,0,42,1
37,0,3,3,4,1,40,1
48,3,2,3,4,0,8,0
63,3,2,3,4,1,48,0
24,1,6,3,4,1,72,1
43,3,6,3,4,1,40,1
36,3,2,0,4,1,60,0
32,3,2,3,4,1,72,0
36,3,6,1,1,1,40,0
43,3,6,1,4,0,50,0
27,3,2,1,2,0,40,0
45,3,0,0,4,0,46,0
26,3,6,1,4,0,24,0
54,3,4,3,4,1,60,0
22,3,6,0,4,0,48,0
19,3,2,1,4,1,35,0
32,3,2,3,4,0,20,0
46,3,0,3,4,1,60,1
30,3,0,1,4,0,40,1
35,3,3,1,1,1,40,0
43,1,3,3,4,1,40,1
26,3,2,1,3,0,40,0
41,0,3,3,4,1,40,1
33,3,0,1,4,1,40,0
42,3,0,1,4,1,60,0
17,3,6,1,4,1,20,0
49,3,2,0,4,0,35,0
39,3,5,3,4,1,45,1
21,3,6,1,4,0,25,0
44,3,0,3,4,1,40,1
48,3,0,3,4,1,45,1
39,3,0,3,4,1,70,0
34,3,2,1,0,0,32,0
36,3,2,3,4,1,50,1
60,3,2,3,4,1,40,0
50,3,2,3,4,1,40,1
48,1,0,3,4,1,45,0
35,3,6,1,4,0,40,0
30,3,0,3,4,1,70,0
31,3,2,3,4,1,60,0
38,3,0,1,4,0,40,0
24,3,0,1,4,0,30,0
24,3,6,1,1,0,50,0
27,3,0,1,4,0,48,0
48,3,2,0,1,0,40,0
30,3,6,3,2,0,45,0
38,3,0,3,4,1,40,1
45,3,5,1,4,1,40,1
45,3,0,1,4,1,40,0
55,3,6,0,4,0,38,0
24,3,0,1,1,1,40,0
31,1,6,1,0,0,25,0
35,3,2,3,4,1,35,0
29,3,6,3,4,1,45,0
56,3,0,3,4,1,50,1
25,3,0,1,4,1,60,0
44,3,2,1,4,0,40,0
21,3,2,1,4,1,40,0
21,3,2,1,4,1,40,0
46,0,3,3,4,1,40,1
63,3,0,0,4,0,40,0
44,3,2,3,4,0,30,0
31,3,6,3,4,1,45,0
26,3,6,3,4,1,42,0
33,3,0,3,4,1,45,0
38,3,0,3,4,1,40,0
24,3,2,1,4,0,35,0
47,1,3,3,4,1,35,1
27,3,6,1,4,0,30,0
46,3,6,3,4,1,40,0
47,3,2,0,4,1,40,0
69,3,2,2,4,1,40,0
32,3,2,3,4,1,40,1
51,3,2,3,2,1,40,0
36,3,2,3,4,1,40,1
50,1,3,3,4,0,40,0
29,3,1,3,1,1,60,0
32,3,5,3,4,1,40,0
31,3,2,3,4,1,40,0
40,1,2,1,4,0,40,0
39,3,6,3,2,1,52,1
56,3,2,0,4,0,40,0
47,0,6,0,4,0,40,0
63,3,6,3,4,1,45,0
29,1,3,3,4,1,50,0
64,3,6,3,4,1,40,0
44,3,0,1,4,1,40,0
26,3,2,1,4,1,60,0
37,3,2,3,4,0,40,1
63,3,0,3,4,0,36,1
33,3,2,3,4,1,60,0
19,3,6,1,4,0,10,0
57,1,3,3,2,0,40,1
58,1,2,3,4,1,40,1
25,3,6,3,4,1,40,0
40,3,2,0,4,0,40,0
26,3,2,1,4,1,40,0
29,3,1,3,4,1,50,1
45,1,0,3,2,1,40,0
32,3,6,0,4,1,45,0
56,3,2,3,4,1,40,1
22,3,6,3,1,0,39,0
49,3,0,3,2,1,48,0
40,3,2,3,4,0,12,0
28,3,0,3,4,1,60,1
27,3,2,3,4,1,40,0
41,3,6,1,1,1,40,0
28,3,0,1,4,1,21,0
38,3,6,3,4,1,55,1
28,1,2,3,4,1,40,0
41,0,0,0,4,1,40,0
50,3,5,3,4,1,36,1
21,3,6,1,2,1,40,0
38,3,2,0,4,0,40,0
47,3,6,0,4,0,40,0
52,3,6,3,4,1,60,1
24,3,0,1,4,1,45,0
44,3,0,3,4,1,40,1
58,3,0,3,4,1,40,1
51,3,0,1,4,0,43,1
49,3,6,0,4,0,55,0
23,3,6,1,2,1,20,0
21,3,2,1,4,1,53,0
37,0,6,0,0,0,20,0
41,3,1,0,4,0,50,1
35,3,1,3,4,0,20,0
47,3,6,3,4,1,40,0
30,3,3,3,4,1,40,1
24,3,0,1,4,1,48,0
50,3,2,0,4,0,35,0
38,3,0,1,2,1,40,0
45,3,2,2,1,0,50,0
46,0,0,3,1,1,50,1
19,3,2,1,4,0,30,0
31,0,0,1,4,0,40,0
38,3,2,0,4,0,40,0
24,3,0,1,4,1,40,0
58,1,2,3,4,1,50,0
28,3,2,3,4,1,40,0
22,3,2,3,4,1,40,0
46,3,2,0,4,1,40,0
30,3,4,1,4,1,40,0
56,3,0,3,4,1,45,1
32,3,2,3,1,1,40,0
56,3,2,3,4,1,44,1
50,3,6,3,4,1,40,0
30,3,0,1,4,0,40,0
24,3,2,1,4,1,40,0
31,3,0,1,4,0,65,1
38,1,0,3,4,0,40,1
44,1,3,3,4,1,40,1
19,3,2,1,4,1,20,0
45,3,3,0,4,0,40,1
45,3,6,0,2,0,40,0
37,3,0,3,4,0,40,1
46,3,0,0,4,1,40,0
32,3,6,1,4,0,20,0
30,3,5,3,4,1,50,0
37,3,2,0,4,0,56,0
32,3,6,3,4,1,40,1
43,3,0,3,4,1,40,1
46,3,3,0,4,0,50,0
33,3,3,1,4,0,40,0
48,3,2,1,4,0,40,0
34,3,2,3,4,0,40,0
34,1,6,1,4,1,50,1
33,3,2,0,4,1,40,0
36,3,0,3,4,0,60,0
23,3,2,1,4,1,55,0
39,3,2,3,4,1,40,0
19,3,2,1,4,1,20,0
47,3,2,3,4,1,45,1
47,3,3,0,4,0,6,0
52,1,6,0,4,0,40,0
58,3,2,3,4,1,40,1
20,3,6,1,4,1,25,0
28,3,0,3,4,0,45,1
20,3,6,1,4,0,20,0
37,3,0,3,4,1,40,1
21,3,2,1,4,1,32,0
39,3,2,3,2,0,40,0
33,1,2,3,4,1,40,0
47,3,2,3,4,1,50,1
48,3,2,3,4,1,89,0
34,3,2,1,4,1,40,0
20,3,6,1,4,1,25,0
41,3,3,3,4,1,40,1
45,3,6,0,4,1,50,0
23,3,2,0,4,1,44,0
19,3,6,1,4,0,38,0
24,3,6,1,4,1,40,0
20,3,6,1,4,1,30,0
32,3,2,0,4,1,40,0
52,3,3,0,4,1,50,1
36,3,2,1,4,1,60,1
27,3,2,0,4,0,40,0
26,3,6,3,4,1,60,0
24,3,6,1,0,1,40,0
42,0,2,0,2,1,40,0
39,3,5,3,4,0,60,1
39,3,2,2,4,1,40,0
35,3,2,1,2,0,48,0
54,3,0,3,4,1,40,0
24,3,0,1,4,1,40,0
24,3,0,1,4,0,8,0
20,3,6,1,2,0,15,0
28,3,0,1,4,0,35,0
22,3,2,1,4,0,60,0
56,3,2,3,4,1,40,0
24,3,0,3,4,1,45,0
21,3,6,1,4,0,30,0
42,3,0,3,4,1,40,1
41,1,3,0,4,0,55,0
19,3,2,1,4,0,20,0
20,3,6,1,4,0,30,0
32,3,2,3,3,1,40,0
52,3,2,1,4,0,36,0
44,3,0,0,2,1,40,0
37,1,0,3,4,1,40,1
35,3,2,3,2,0,35,0
30,3,2,1,4,0,45,0
64,1,2,3,4,1,40,0
48,3,2,0,4,0,37,1
33,3,6,1,4,1,40,0
40,3,6,3,4,1,50,1
30,3,6,3,4,1,40,1
53,3,6,1,2,0,40,0
63,3,2,3,1,1,40,0
27,1,6,3,4,1,60,0
33,3,2,3,4,1,60,0
19,3,2,1,2,1,30,0
31,3,0,3,4,1,40,0
53,3,2,3,4,1,40,0
27,3,1,1,4,0,40,0
22,3,2,1,4,0,40,0
29,3,2,3,4,0,40,1
52,3,2,2,4,0,40,0
23,3,2,1,4,1,40,0
27,3,6,1,4,1,20,0
53,3,2,2,2,0,40,0
18,3,2,1,4,1,20,0
27,3,2,3,4,0,40,0
30,3,6,0,4,1,40,0
41,3,2,0,4,0,40,0
21,3,6,1,4,0,30,0
21,3,6,1,4,0,40,0
29,3,0,1,3,0,40,0
26,3,2,3,4,1,40,0
27,3,0,1,4,1,40,0
36,1,0,1,2,0,40,0
22,0,2,1,4,1,40,0
37,0,6,1,4,1,40,0
54,3,0,3,4,1,40,0
36,3,2,0,4,1,50,0
38,3,6,3,2,1,40,1
49,3,6,0,4,0,40,0
26,3,0,1,4,1,48,0
48,3,0,3,4,1,45,1
40,3,2,1,4,0,45,0
30,3,2,3,4,1,40,0
19,3,6,1,4,0,20,0
31,3,2,1,4,0,40,0
38,3,2,0,2,1,40,0
35,3,6,3,4,1,50,1
45,3,0,3,4,1,40,1
41,3,6,0,4,1,46,1
33,3,5,1,4,0,50,1
49,3,6,1,4,0,60,0
28,3,6,3,4,1,40,1
49,1,0,3,2,1,40,1
30,3,2,1,4,1,60,0
37,1,2,3,4,1,40,0
37,3,1,3,4,0,35,0
51,3,2,3,2,0,38,0
27,0,2,3,4,1,40,0
53,3,2,1,4,0,40,0
45,3,2,1,4,1,40,0
40,0,0,1,4,0,40,0
35,3,2,3,4,1,40,1
33,3,2,3,4,1,40,0
28,1,6,1,2,1,40,0
33,3,0,3,4,1,40,0
53,3,2,3,4,1,40,1
63,3,2,3,4,1,45,0
59,3,2,3,4,1,40,1
19,3,2,1,4,1,30,0
31,3,0,1,4,1,45,0
23,3,0,3,4,0,40,0
35,1,0,3,4,1,40,0
32,3,0,1,4,1,40,0
38,3,2,3,4,1,40,1
49,3,2,3,1,0,8,0
64,3,2,0,4,0,40,0
25,3,0,1,4,0,50,0
21,3,2,1,4,1,35,0
26,3,2,1,4,0,15,0
23,3,6,1,4,1,20,0
24,3,2,0,4,0,30,0
26,3,0,1,4,1,48,0
58,3,2,3,4,1,40,0
33,3,2,1,4,0,50,0
35,3,2,0,4,1,25,0
21,3,6,1,4,0,20,0
40,3,6,3,4,0,40,1
27,3,6,3,4,1,60,0
49,1,6,3,4,1,40,0
37,3,6,3,4,1,50,1
46,3,6,3,2,1,40,0
20,3,6,1,1,0,40,0
43,3,2,3,4,1,40,0
46,1,0,0,4,0,40,1
48,3,0,0,4,1,40,0
36,1,6,0,4,1,55,0
37,3,2,0,4,1,40,1
42,3,3,3,4,1,50,1
29,3,0,1,4,0,40,0
42,1,3,3,4,1,35,1
34,3,6,3,4,0,40,1
28,3,6,1,4,1,40,0
49,0,6,3,4,1,40,1
25,3,6,3,4,1,35,0
42,3,0,0,4,1,40,0
26,3,6,3,4,1,40,0
35,3,6,3,4,1,58,0
37,3,2,3,4,1,45,0
39,1,2,1,0,1,48,0
42,3,2,3,4,1,35,1
41,3,6,0,4,0,36,1
23,3,6,0,4,0,24,0
31,0,2,3,4,1,40,0
36,1,6,3,4,1,57,1
20,3,6,1,4,0,25,0
36,3,6,1,4,1,45,0
50,3,2,3,4,1,50,1
37,3,2,1,4,1,40,0
25,3,0,1,4,1,50,1
39,3,6,0,4,0,60,0
32,3,2,3,4,0,40,0
59,3,6,2,4,0,35,0
29,3,0,3,4,1,45,0
50,3,2,3,2,1,40,0
32,3,6,0,4,1,40,0
20,3,2,3,4,1,35,0
18,3,6,1,4,1,30,0
60,3,3,1,4,1,50,0
60,3,6,3,4,1,40,0
42,1,3,1,4,1,22,0
49,3,2,0,4,0,35,0
59,3,6,3,4,1,40,1
19,3,2,1,4,0,20,0
39,3,2,3,4,1,40,0
48,3,6,0,4,0,40,0
44,3,0,3,4,1,40,1
21,3,6,1,4,1,30,0
23,3,0,1,2,1,40,0
22,3,6,1,4,1,30,0
19,3,6,1,4,0,40,0
23,3,6,1,4,1,25,0
46,3,2,3,4,1,44,1
23,3,0,1,4,0,23,0
23,3,6,1,4,0,15,0
42,3,6,3,4,1,40,1
18,3,2,1,4,1,20,0
37,3,0,3,4,1,50,1
51,3,6,3,4,1,40,0
34,3,2,3,2,1,30,0
46,3,2,0,4,0,30,0
46,3,6,3,4,1,45,1
23,1,6,3,4,0,40,0
33,3,0,3,2,0,30,0
27,3,2,1,1,1,40,0
21,3,6,1,2,0,20,0
37,1,0,0,4,0,36,0
36,3,2,3,4,1,60,1
37,3,2,0,4,0,60,0
34,3,2,3,4,1,50,0
33,3,2,0,4,0,40,0
20,3,2,1,4,0,8,0
26,3,6,0,4,0,38,0
47,3,2,3,4,0,20,1
31,3,6,0,4,0,35,0
39,3,0,3,4,1,45,1
21,3,6,1,4,0,20,0
40,3,2,1,2,0,35,0
54,1,3,3,4,1,40,1
32,0,0,3,1,1,40,0
29,1,2,3,4,0,40,0
27,1,0,3,4,1,45,1
54,3,6,1,4,1,40,1
23,3,2,0,4,0,40,0
38,3,3,3,4,1,48,1
54,3,2,3,4,0,35,0
21,3,6,1,1,1,40,0
35,3,0,3,2,0,40,0
39,3,6,1,4,0,45,0
38,3,2,1,4,1,40,0
26,3,6,1,4,0,40,0
35,3,2,0,4,0,45,0
83,3,2,2,4,1,55,0
31,3,2,3,4,1,40,0
43,3,3,3,4,0,45,1
24,1,0,1,4,0,40,0
48,1,3,1,4,0,52,0
27,3,0,3,4,1,40,0
41,3,2,3,4,1,40,0
25,3,2,3,4,0,25,0
53,3,2,0,4,1,40,1
31,3,6,3,4,1,40,1
22,3,2,0,4,1,40,0
74,3,2,3,4,1,40,1
37,3,6,3,2,1,70,1
51,1,1,3,4,1,40,1
32,3,2,3,4,1,40,0
22,3,6,1,4,1,32,0
33,3,2,0,4,0,40,0
21,3,2,1,2,1,20,0
46,1,0,3,4,1,45,1
29,0,0,1,4,1,48,0
33,3,1,0,4,1,60,1
22,3,2,1,0,0,40,0
40,3,2,0,4,1,40,0
28,3,2,3,0,1,45,0
54,3,2,3,4,1,40,0
29,3,2,3,4,1,40,0
49,3,2,2,2,0,40,0
27,3,6,3,4,1,80,0
56,3,2,1,4,0,40,0
64,3,2,3,1,1,60,1
23,3,6,3,4,0,25,0
36,3,0,3,4,1,40,1
39,1,3,3,4,1,45,1
26,3,2,1,4,1,40,0
36,3,0,0,4,0,40,0
43,3,2,3,4,1,40,1
25,3,6,1,4,0,50,0
27,3,2,3,4,1,40,0
30,3,2,3,4,1,40,0
41,1,3,0,4,0,36,1
29,3,6,1,4,1,45,0
31,3,6,3,4,1,40,0
54,3,6,0,4,0,40,0
37,3,2,1,4,1,40,0
28,1,2,1,2,1,30,0
39,3,2,3,4,0,40,1
44,3,3,3,4,1,40,1
35,3,0,3,4,1,52,1
61,3,2,1,4,0,40,0
45,3,6,0,4,0,40,0
36,3,2,3,4,1,40,0
34,3,2,1,2,1,30,0
26,3,0,1,4,0,40,0
36,3,2,0,4,1,40,0
51,3,0,0,4,1,50,1
63,3,2,3,4,1,40,1
51,3,2,3,4,1,40,0
25,3,6,3,4,1,40,0
49,3,2,1,4,1,80,0
28,3,6,3,2,1,40,0
19,3,2,1,4,0,25,0
39,3,2,1,4,1,55,0
46,1,0,0,4,0,40,0
36,3,2,3,4,1,44,1
45,3,6,3,4,1,40,0
22,3,6,1,4,0,43,0
23,3,6,1,4,1,45,0
46,3,2,3,4,0,15,0
43,3,3,3,4,1,45,1
25,3,2,3,3,1,40,0
50,3,6,1,4,1,40,0
35,3,0,1,4,1,50,0
65,1,6,0,4,0,40,0
56,3,2,3,1,1,45,0
55,3,2,3,4,1,50,0
22,3,6,1,4,0,40,0
40,3,6,0,4,1,32,0
35,3,2,3,4,1,50,0
46,0,2,0,2,0,40,0
34,3,2,1,4,0,20,0
35,3,2,0,4,0,35,0
30,3,2,1,4,1,41,0
25,3,2,1,2,1,28,0
44,3,3,3,4,1,35,1
35,3,2,0,4,0,40,0
41,3,2,3,4,1,40,0
43,0,0,3,4,1,40,1
32,3,6,1,4,0,40,0
20,3,6,1,4,0,15,0
29,3,2,3,4,0,20,0
38,3,5,3,4,1,70,1
41,3,2,1,2,0,40,0
27,3,6,1,4,0,65,0
49,3,6,0,1,0,40,0
33,1,0,1,2,0,50,0
31,3,2,3,4,1,40,1
19,3,6,1,4,0,35,0
62,3,2,2,4,0,40,0
60,3,2,3,4,1,44,1
29,3,6,1,2,0,40,0
53,3,2,3,4,1,40,1
44,3,6,3,4,1,40,1
40,0,6,3,4,1,40,0
47,3,2,0,4,0,43,0
38,0,0,3,4,1,40,0
32,3,0,3,3,1,40,0
64,3,6,3,4,1,40,0
23,3,2,1,4,1,40,0
23,3,6,3,4,1,40,0
35,3,2,0,4,0,75,0
47,3,3,0,4,1,40,1
33,3,2,3,4,1,50,0
24,3,6,3,4,1,56,0
40,3,6,3,4,1,44,1
44,3,2,1,4,0,24,0
31,1,0,3,4,1,97,1
31,3,6,3,2,1,35,0
32,3,6,3,4,1,40,0
27,3,2,1,4,1,40,0
35,1,2,1,0,1,55,0
27,3,0,1,4,1,40,0
34,3,1,3,4,1,45,1
29,3,6,3,4,1,50,0
26,1,3,1,4,0,40,0
51,3,6,0,4,0,50,1
58,0,6,3,1,1,40,1
29,3,0,3,4,1,40,1
33,3,2,3,3,1,40,0
57,3,3,3,4,1,60,1
20,3,6,1,4,0,12,0
56,3,2,2,4,0,25,0
34,3,2,3,4,1,40,0
70,3,2,3,4,1,37,0
44,3,0,0,4,0,45,0
37,3,0,1,4,1,40,1
58,1,0,3,4,1,58,0
41,3,2,3,4,1,40,0
28,3,2,1,4,0,40,0
47,1,3,3,4,1,60,1
24,3,2,3,4,0,40,0
18,3,2,1,4,0,25,0
50,3,6,3,4,1,50,1
69,3,6,2,4,0,24,0
84,3,3,1,4,1,66,0
47,3,0,3,4,1,60,1
24,3,6,1,2,1,40,0
53,3,2,0,4,1,50,0
58,3,6,3,4,1,45,0
22,3,6,1,4,1,24,0
37,3,2,3,4,1,24,0
42,3,6,3,4,0,40,1
21,3,6,1,4,1,30,0
35,3,2,3,2,1,40,0
28,3,6,1,2,1,40,0
20,3,2,1,4,1,8,0
22,3,6,1,4,0,37,0
33,3,2,3,4,1,56,1
22,3,6,1,4,1,50,0
68,3,6,0,4,0,30,0
56,1,0,0,4,0,40,0
41,3,0,1,4,1,40,0
33,3,2,1,2,0,40,0
50,3,6,3,4,1,60,1
41,3,2,0,4,0,52,0
20,0,2,1,4,0,40,0
18,3,2,1,4,1,20,0
23,3,0,1,4,1,40,0
43,3,2,0,4,0,40,0
47,3,2,3,4,1,55,0
44,3,6,3,4,1,45,0
58,3,2,3,4,1,40,0
26,3,2,1,4,0,40,0
27,3,2,0,4,0,40,0
39,3,1,3,4,1,45,1
25,3,0,3,4,1,40,0
39,3,0,0,4,1,50,0
52,3,2,3,4,1,40,0
24,3,0,1,4,0,50,0
32,3,2,3,4,1,40,1
49,1,3,3,4,1,40,1
52,3,5,0,4,1,60,1
33,3,2,1,4,1,40,0
19,3,2,3,4,1,20,0
33,3,6,1,4,1,36,0
48,3,2,3,4,1,40,0
32,3,2,3,4,1,40,0
28,3,2,1,4,1,30,0
37,3,0,3,4,1,50,1
55,3,2,3,4,1,60,0
31,3,0,3,4,1,40,1
39,3,2,3,4,1,40,1
38,3,6,3,1,1,40,0
42,3,0,3,4,1,40,1
62,3,6,0,4,0,40,0
26,3,0,1,4,0,50,0
59,3,6,0,4,1,40,0
42,3,2,0,4,0,45,0
25,3,0,3,4,1,45,1
58,3,2,0,4,1,36,0
30,3,6,1,4,0,60,0
21,3,6,1,4,0,40,0
61,3,2,3,4,1,40,0
51,3,3,3,4,1,40,1
70,3,6,2,4,0,12,0
46,3,3,2,4,0,44,0
35,0,6,0,1,0,40,0
31,3,2,3,4,1,43,1
37,3,6,3,4,1,42,1
43,3,6,3,4,1,43,1
23,3,2,1,4,1,40,0
41,3,2,0,4,1,44,1
42,1,0,3,4,0,50,1
45,3,6,3,4,1,40,1
38,3,0,3,4,1,50,1
28,3,2,1,4,0,50,0
42,1,2,3,4,1,40,1
35,3,3,3,4,1,40,0
36,3,6,0,4,0,40,0
33,3,2,3,4,1,35,0
22,3,6,1,4,0,30,0
45,1,0,3,4,1,50,1
24,3,6,1,4,0,40,0
36,1,2,3,4,1,40,1
41,3,2,1,4,0,40,0
30,1,3,1,4,0,40,0
37,1,6,0,4,1,48,0
30,3,3,3,4,1,38,0
41,3,2,3,2,0,40,0
31,3,6,0,4,1,80,0
36,3,2,3,4,1,55,0
29,3,2,3,4,1,55,1
33,3,0,3,4,1,45,1
24,3,6,1,4,0,16,0
47,0,2,3,2,1,40,1
24,3,6,1,4,1,40,0
37,1,6,3,4,0,36,1
51,3,0,3,4,1,40,1
52,3,2,3,4,1,50,0
22,3,6,1,4,0,40,0
43,3,2,3,4,1,40,0
25,3,2,1,4,1,45,0
43,3,6,3,4,1,60,1
25,3,0,1,4,0,20,0
59,3,3,3,4,1,60,0
24,3,6,3,3,0,40,0
38,3,0,1,4,1,40,0
26,3,4,3,4,1,40,0
30,3,2,1,4,0,40,0
73,1,3,3,4,1,10,1
30,3,2,3,2,1,40,0
33,3,2,3,4,1,40,0
46,3,6,3,4,1,58,0
35,3,0,3,4,0,8,1
22,3,2,1,4,0,40,0
22,3,6,1,4,1,40,0
33,3,2,1,2,0,40,0
31,3,2,1,1,0,40,0
29,3,0,1,4,1,40,0
24,3,0,1,4,0,35,0
49,0,3,3,4,1,40,1
28,3,2,1,4,1,48,0
22,3,0,1,4,0,60,0
37,3,2,3,4,1,40,0
30,3,2,3,4,1,50,0
29,3,2,3,4,1,40,0
36,3,2,3,4,0,40,0
21,3,2,1,4,1,22,0
18,3,6,1,4,0,30,0
44,3,6,1,2,0,40,0
40,3,6,3,4,1,50,0
43,3,2,3,4,1,44,0
45,3,0,3,4,1,50,1
29,3,6,3,1,0,26,0
40,3,6,3,4,0,40,0
43,3,6,3,4,1,48,0
20,3,6,1,4,0,20,0
19,3,6,1,4,0,16,0
21,3,2,1,4,1,40,0
19,3,6,1,4,1,35,0
54,3,6,3,4,1,45,1
50,3,2,0,4,0,48,0
29,3,6,0,4,1,40,0
47,3,2,0,4,0,37,0
46,3,0,0,2,0,32,0
30,3,6,3,4,1,44,0
58,3,6,3,4,0,30,0
48,3,0,0,2,0,40,0
23,3,6,1,4,1,40,0
45,3,2,3,4,1,40,0
20,3,6,1,2,1,20,0
50,1,0,1,4,0,40,1
49,3,2,3,4,1,48,1
26,3,6,1,4,1,40,0
47,3,5,0,4,1,40,0
35,3,2,3,4,1,40,0
46,3,6,3,4,1,50,1
58,3,6,3,4,1,45,1
21,3,2,1,4,0,40,0
31,3,0,1,4,0,40,0
33,3,1,3,4,1,60,1
34,3,3,3,4,1,55,1
37,3,2,3,4,1,45,1
48,3,3,3,4,1,40,1
34,0,0,1,1,1,40,0
24,3,6,1,4,1,40,0
55,3,2,0,4,0,40,0
50,3,2,3,4,1,40,1
40,3,0,3,4,1,60,1
33,3,0,1,4,1,30,0
51,0,6,3,4,1,40,0
30,3,6,1,4,1,40,0
41,3,2,3,4,1,40,0
36,3,2,3,4,1,40,0
37,3,2,3,2,1,40,0
35,3,0,0,4,0,40,0
33,3,3,3,4,1,45,1
45,3,6,0,4,0,40,0
23,3,6,3,2,1,50,0
19,3,2,1,4,0,15,0
20,3,2,1,2,1,35,0
19,3,6,1,4,0,40,0
48,3,2,0,4,0,35,0
45,3,6,3,4,1,65,1
34,3,2,3,4,1,55,1
20,3,6,1,3,0,40,0
30,3,2,3,4,0,20,0
23,3,6,1,4,1,32,0
42,3,6,3,2,1,40,1
22,3,2,1,1,1,40,0
42,3,0,3,4,1,55,1
47,3,2,0,4,0,32,0
29,3,3,3,4,0,40,1
34,3,0,1,4,1,38,0
34,3,0,0,4,0,40,1
39,0,2,3,4,1,40,0
29,3,6,0,4,0,24,0
53,3,0,3,2,1,40,1
51,3,6,2,4,0,45,0
51,3,1,0,4,0,60,1
32,3,6,1,4,0,40,0
24,3,6,1,4,1,45,0
62,3,0,3,4,1,50,1
52,3,2,3,4,1,40,1
39,3,2,1,4,0,40,0
42,3,2,3,4,1,48,0
38,0,0,3,4,1,42,1
27,3,2,1,1,1,40,0
47,3,2,3,4,1,60,0
31,0,0,3,4,1,40,1
26,3,6,3,2,1,40,0
50,3,0,0,2,1,40,0
19,3,2,1,1,1,24,0
28,3,6,0,4,1,40,0
47,3,2,3,4,1,40,0
21,3,4,1,4,1,50,0
30,3,5,1,4,0,45,0
19,3,2,1,4,1,45,0
40,3,6,3,4,1,40,0
55,3,3,3,4,1,50,1
51,0,0,1,0,0,43,0
34,3,2,0,4,0,40,0
59,3,3,3,4,1,45,1
50,3,2,0,4,0,38,0
29,3,2,0,4,1,40,0
24,3,2,1,4,0,30,0
39,3,3,3,4,0,18,1
32,3,6,0,2,1,40,0
34,3,2,1,4,0,45,0
37,1,6,0,4,0,40,0
39,3,3,3,4,0,65,1
23,3,6,1,4,0,28,0
45,0,6,0,4,1,42,0
41,3,2,3,4,1,4,0
21,3,2,1,4,0,30,0
31,3,2,3,4,1,45,1
42,3,0,0,4,0,40,0
32,3,0,3,4,1,40,1
25,3,6,1,1,1,40,0
36,3,5,1,3,1,40,1
27,3,1,1,4,1,52,0
27,3,0,1,4,0,65,0
57,3,2,1,4,0,45,0
59,1,2,0,4,0,38,0
34,3,2,1,4,0,40,0
23,3,6,1,4,1,30,0
19,3,2,1,4,1,40,0
39,1,0,3,4,1,50,1
19,3,6,1,4,0,35,0
38,1,0,3,4,0,15,0
19,3,2,1,4,1,16,0
34,3,0,3,4,0,40,1
41,3,2,3,4,1,45,0
23,3,2,3,4,0,40,0
24,3,0,1,4,0,40,0
45,3,5,3,4,1,60,1
45,3,2,3,4,1,60,1
48,3,0,3,1,1,40,1
42,3,0,3,4,1,60,0
32,3,2,0,0,0,40,0
